proposal_id,sentence_id,text,label
18593,1,"En el puente de la victoria, han colocado en los extremos senales informativas, que son utiles, pero han estropeado totalmente la preciosa estetica del puente.",1
18593,2,Recoloquenlas por favor.,0
18618,1,"Renovar el parque de barras de calistenia, ya que entrena mucha gente alli y esta muy deteriorado, crear una zona canina para que estos puedan pasear libremente, mejorar sistema de riego",1
18626,1,El parque Madrid Rio apenas tiene policia nacional en bici y es algo bastante necesario porque es un parque muy grande y siempre puede pasar alguna cosa.,1
18626,2,Al igual que si hay en El Retiro.,0
18641,1,Adecuacion de los campos de Canal para la practrica de softball ya que en Madrid capital solo existe el campo de La Elipa el cual ademas de insuficiente esta en un estado pesimo,0
18655,1,"Propongo que se multe a quien escupa en las calles, ya que es un asco ver este tipo de gente incivica que no tiene respeto ninguno",1
18674,1,La construccion en altura (ciudades mas verticales) provoca una mayor eficiencia para la ciudad dado que se pierde menos el tiempo en desplazamientos siempre q no se zonifique (i.e. Solo oficinas),1
18682,1,"Esta fenomenal que se hayan hecho, pero faltan fuentes para beber, zona de sombra, zona de asiento y la pintura verde de la valla mancha.",1
18682,2,"Ademas habiendo espacio, falta un campo de futbito.",0
18693,1,Parque para perros que no tenemos Junta Munipal de Villaverde ya que es la unica zona que el AYTO de Madrid limpia y cuida,1
18701,1,Como esta pasando en la zona de Ciudad de los Angeles 1 reabilitacion de calles centricas se podrian arreglar las aceras de Villaverde Alto porque estan destrozadas,1
18727,1,No queda mucho tiempo.,0
18727,2,"Si los construyen, los proximos que gobiernen no van a quitarlos.",0
18727,3,Si solo los proyectan o esperan a no se que pues se van a quedar en un sueno.,0
18737,1,Cuidar de los parques ya que los vecinos no lo hacen.,1
18737,2,El parque plata y castanar y el parque forestal han sufrido en los ultimos anos muchos incendios en verano.,0
18737,3,En los ultimos dos anos van mas de 9.,0
18737,4,.,0
18767,1,"Solicito la remodelacion de las aceras exteriores del bulevar de la calle Coniferas, adecuando este espacio en zona de aparcamiento, ya que es una zona con estacionamiento precario.",1
18771,1,Proteccion en el comienzo de zona peatonal de Calle Fuencarral para evitar entradas de vehiculos y provocar accidentes dado que no hay limites de fuerza para ello.,0
18790,1,"Ante el deterioro paulatino y el poco mantenimiento de estos aparatos , propongo que se reparen pues son utilizados constantemente y con mayor afluencia de usuarios .",1
18790,2,La mejora de estos NO supondria gran coste para el Ayuntamiento.,0
18790,3,"Dicho emplazamiento es al lado del carril bici , enfrente del puente clausurado de paso al Estadio Olimpico y futuro Wanda Metropolitano.",0
18798,1,"La calle de Juan Bautista de Toledo, han sido arreglada las aceras - pero no muy bien-.",0
18798,2,"la calle no ha sido asfaltada, lo cual, esta peor que antes de las obras.",0
18798,3,A que esperan!,0
18798,4,", nos tropezamos.",0
18823,1,Mi propuesta es que se unifiquen los dos tipos de plazas verdes y azules del S.E.R. ya que el sistema actual es manifiestamente injusto para los residentes.,1
18868,1,Mejorar las instalaciones deportivas de deportes acuaticos debido a que lo que actualmente hay no permite realizar un entrenamiento optimo para un equipo que cuenta con nadadores de nivel nacional.,1
18907,1,"En estas estaciones, por cierto, muy proximas entre si aunque de lineas distintas podria ponerse ascensor.",0
18907,2,O al menos escaleras mecanicas.,0
18907,3,Hay espacio para ello y hay mucha gente mayor en el barrio.,0
18920,1,"Casi todo Lavapies esta rehabilitado pero no se aprecia debido a que los comercios no han cuidado los bajos, estan llenos de grafittis y la pintura estropeada.",1
18924,1,"Adaptacion de zonas deportivas municipales y concretamente e el acceso a todas las piscinas municipales de Madrid, dado que la mayoria no dispone de los accesos adecuados.",1
18929,1,"Existen dos piscinas: una pequena (para los pequenos y personas en rehabilitacion) y otra mas grande de 25 metros y 8 calles pero que... solo nos dejan 2 para nadar, como mucho 3 en algunos horarios.",0
18958,1,Tambien se podria acometer en parte con una participacion ciudadana.,0
18958,2,"Al menos la limpieza pequena, ya que seria necesaria el uso de maquinaria.",1
18964,1,En la acera de las casas los alcorques quitan espacio de aparcamiento.,0
18964,2,Propongo recrecer la acera hasta la altura de los alcorques sin tocar los arboles ya que la calzada es suficientemente ancha.,1
18973,1,"Propongo que deje de impartirse la asignatura de religion en los colegios, ya que realmente no aporta conocimientos necesarios al alumno",1
18981,1,Que cualquiera de estos autobuses que van al Escorial pueda circular hasta la 1:30/2:00.,0
18981,2,Muchos jovenes y mayores se tiene que ir a Villalba para despues cogerse un taxi porque el bus no pasa,1
19002,1,"Si no hubiese dos anos de lista de espera entenderia que sus puertas fuesen abiertas a todo el publico pero siendo asi, me parece injusto que estando empadronado no tenga opcion de ir",1
19017,1,La Terraza La Cabana del Parque El Retiro lleva cerrad mas de 1 ano porque la concesion administrativa vigente para su explotacion y conservacion esta pendiente de negociacion y modificacion,1
19024,1,"No al cambio de contenedores individuales de las comunidades de vecinos a contenedores a pie de calle permanentes dado que generaran olores, bichos y otros inconvenientes.",1
19048,1,"Solicitar a ADIF o al organismo oportuno reducir o eliminar el uso de las bocinas en los trenes de mercancias, ya que las viviendas colindantes tienen que sufrir a horas inadecuadas ruidos innecesario",1
19052,1,Como todos sabemos la rotonda que esta frente al edificio de Philips colapsa muchas veces porque esta es la unica forma para tomar la incorporacion a la via servicio de la A-1,1
19063,1,Propongo que exista una conexion de autobus entre el Barrio del Pilar y la Estacion de Chamartin.,0
19063,2,"El Barrio del Pilar esta solamente conectado por metro, pero hay que realizar trasbordos incomodos.",1
19104,1,"Antes de que se hiciera el Madrid rio,habia canchas de baloncesto donde habia gente que iba a practicar tiros o jugar pachangas ,senora arce porque no pone mas canchas de baloncesto en arganzuela .",1
19124,1,Soy vecina del barrio de Sanchinarro y estoy completamente a favor de la implantacion de los nuevos contenedores de carga lateral en el barrio ya que va redundar en una mayor eficiencia y menos ruidos,1
19128,1,"Pido la creacion de un parque canino en las proximidades del metro canillas, somos muchas familias con perros que debido a la afluencia de parques infantiles en la zona no podemos soltar los perros.",0
19163,1,"Los huertos en los pueblos tienen que estar fuera del casco urbano porque se utilizan pesticidas cancerigenos, aparte de que atraen insectos como el mosquito tigre, avispas, etc..",1
19163,2,.,0
19163,3,es una 'moda'?,0
19174,1,Solicito el apoyo de la ciudadania para que el servicio de limpieza proceda a la limpieza de la calle Andres Borrego n 19 ya que lleva 6 meses sin retirar los kilos de basura acumulados por indigente,1
19253,1,"El barrio necesita un parque canino, ya que no tiene ninguno , y en el parque de las Cruces hay mucho espacio poco utilizado que puede ser aprovechado para este fin.",1
19267,1,Los usuarios de esta linea van siempre apretados y con apenas espacio debido a la gran afluencia de personas que lo toman cada dia .,1
19267,2,Seria necesario doblar la frecuencia o disponer de autobuses dobles,0
19303,1,"Exsite en pleno Madrid Rio, en la zona de Legazpi, una pista deportiva vallada desde hace varios anos, pero sin canasta.",1
19303,2,Esa pista esta situada en la calle Ricardo Damas con Calle de Enrique Simonis.,0
19305,1,Este verano se murio el unico ejemplar de Araucaria del Retiro.,0
19305,2,"Proponemos que se replantee varios ejemplares, ya que se trata de una especie muy bella y emblematica de Sudamerica.",1
19347,1,"Los trabajos de mantenimiento de parques deben ajustarse a la normativa medioambiental, pero no a costa del descanso de los vecinos.",1
19358,1,"Madrid es una ciudad de coches pero cada vez mas esta siendo mas y mas invadida por las bicis, bicicletas en la ciudad?",0
19358,2,menos contamInacion?,0
19358,3,por supuesto!!,0
19358,4,", pero las aceras SON PEATONALES.",0
19363,1,Creo que en pleno siglo XXI la Iglesia no puede manejar datos privados de los madrilenos dado que no es un estamento elegido democraticamente ni tampoco presenta una labor social de gran utilidad.,1
19387,1,"Creo que es necesaria una entrada al hospital Infanta Leonor desde la nacional III, ya que la mayoria de los vecinos y ambulancias pierden mucho tiempo en rodear para llegar alli.",1
19390,1,Necesario que exista en esta parcela un centro cultural ya que no hay ninguno en todo el barrio del Ensanche de Vallecas,1
19449,1,El parque de Valdemarin tiene superpoblacion infantil y espacio desaprovechado.,0
19449,2,Los ninos a partir de los 7-8 anos ya no quieren ir porque no hay mas que columpios y esto ya les aburre...,1
19464,1,Ir en bici por Madrid es una gozada pero no todos los tramos son seguros.,1
19464,2,La Castellana tiene dos amplios bulevares que podrian albergar un carril bici seguro y arbolado con un presupuesto minimo.,0
19484,1,"Retirada de semaforos 'inteligentes' dotados de sensor inductivo que se ponen en verde solo cuando detectan coches y otros vehiculos grandes pero no bicis, ya que discriminan a ciclistas.",1
19492,1,"Recuperar la fiestas que se celebraban en el barrio de Carabanchel Bajo la ultima semana de julio, ya que en 2012-2013 dejaron de realizarse, convirtiendose solo en una procesion.",1
19509,1,"Reservaran algunas de las praderas del M.Rio a perr@s, pero como opcion de ir a que jueguen con otros, no obligacion y exclusividad para soltarlos.",1
19510,1,Evitar la constante doble fila de coches en la calle lopez de aranda a la altura de los numeros treinta y tantos debido a la proliferacion de restaurantes y sus respectivas terrazas,1
19511,1,"El trafico en la calle Alcala se ha reducido a un carril para intentar contaminar menos, pero aparcar es una odisea.",1
19518,1,Instalar banos en toda la red de metro ya que hoy en dia hay trayectos que suponen mucho tiempo.,1
19521,1,Ya estan hechas hay dos pero con los barrotes tan separados que los perros pequenos se escapan por ellos .,0
19521,2,Que se ponga una alambrada por fuera de la que ya hay pero que no quepa un perro pequeno,0
19550,1,"Es urgente el arreglo del asfaltado en la calle Caramuel, en todo su tramo, pero mas a la altura del campo de futbol del cd GOYA.",0
19550,2,Si vas en bici o en moto puedes tener un accidente mortal.,0
19573,1,"Buenos dias, mi propuesta seria desplazar el mercadillo de la avenida de asturias a otro lugar ya que quedan las calles de alrededor muy sucias, gracias un saludo",1
19574,1,El parque fue remodelado hace unos meses pero quitaron el arenero.,1
19574,2,"Seria conveniente instalar un arenero donde los ninos puedan disfrutar jugando con una arena limpia, libre de heces de perros.",0
19582,1,Colocar badenes en ambos sentidos en la Avenida 25 de Septiembre a la altura del colegio y del Instituto Suanzes debido a que los coches normalmente circulan a una velocidad muy alta.,1
19592,1,Seria conveniente habilitar un paso de peatones confrontado a la escalinata proxima al numero 20 de esta calle dado que es un transito obligado para muchos vecinos en direccion al Metro de Pavones.,1
19610,1,"tenemos serios problemas de aparcamiento en la zona de calle Moncada (san cristobal de los angeles) porque viene mucha gente a coger el metro de pinto,valdemoro,,Aranjuez,etc.y dejan el coche aparcado",1
19615,1,Que pongan mas autobuses del 130 porque siempre va muy lleno y no te puedes ni mover,1
19622,1,Poner resaltos a lo largo de la calle para que los vehiculos reduzcan velocidad.,0
19622,2,Es una calle muy ruidosa debido a la velocidad con la que se circula habitualmente.,1
19640,1,buscar un lugar para aparcar al finalizar lA LINEA DEL 78 por motivos acusticos y de medio ambiente ya que llena el asfalto de productos contaminantes.,1
19647,1,"Vivo en valdeacederas, y creo necesario el asfaltado de todo el barrio ya que ir con el coche por alli es pasar sobre un sinfin de baches y agujeros, ya no digo andando....",1
19650,1,"zonas de grandes edificios como ocurre en la Castellana norte (y con su ampliacion ya propuesta), pero en la zona Sur de Madrid para equilibrar economicamente los barrios ricos del norte.",0
19666,1,Todas las rampas del Parque de Roma son inaccesibles para minusvalidos o carritos de bebe.,0
19666,2,"Por favor, que modifiquen los accesos porque tal y como estan no sirven para nada.",1
19667,1,"Claudio Coello se ha convertido en uno de los focos comerciales mas importantes de la ciudad, pero las aceras estrechas dificultan las actividades comerciales secundarias y el paso de transeuntes.",1
19670,1,"Mejorar accesibilidad al Parque del Retiro por la puerta de Mariano de Cavia, ya que tiene muchos escalones.",1
19670,2,"e impide el acceso a personas con discapacidad, entre otros.",0
19671,1,"Se deben regar mucho mas los arboles recien plantados, muchos se secan porque no los riegan lo suficiente, se mueren y vuelven a plantar otro y se muere tambien generando un gasto enorme",1
19682,1,"En el ensanche de vallecas, en cada glorieta hay 12 semaforos (4 interiores y 8 exteriores) los cuales no son necesarios ya que el volumen de trafico hace que estos no sean necesarios.",1
19697,1,En Madrid queremos que el metro no cierre a la 1:30 h y tengas que coger un buho en el invierno muriendo de frio .,0
19697,2,No seria necesario abrir todas las lineas de Metro pero si las mas principales.,0
19709,1,Cada dos por tres hay golpes en ese cruce.,0
19709,2,"Rehabilitar la mediana, y hacer una pequena glorieta, o regular los semaforos, ya que la descordinacion favorece a los encontronazos entre vehiculos",1
19727,1,"Ante el inminente vaciado del lago de la Casa de Campo debido a obras de remodelacion, propongo una solucion ante el triste e inhumano futuro que les depara a los seres vivos que en el habitan.",1
19729,1,Durante las mananas(8:00 a 10:00) Madrid esta imposible porque la 'comodidad' nos lleva a llenarlo de coches con 1 sola persona.,1
19729,2,Es un egoismo que no nos podemos permitir con gran coste para todos.,0
19735,1,El carril bici por delante del Colegio Jose de Pasamonte es muy peligroso porque pasa por la entrada del colegio.,1
19735,2,Hay mucho espacio para ponerlo por detras del colegio.,0
19746,1,"Propongo abrir en horas punta el 'atajo' del tunel de las moreras de la Casa de Campo, de 07:00 a 09:00 h aprox.",0
19746,2,", ya que con ello se reducirian notablemente los atascos y con ello la contaminacion.",0
19748,1,"Es una zona de gran afluencia juvenil y deportista, que podria desplazarse en bicicleta si hubiera estacion de BiciMad ya que no hay parada de metro o autobus especifica.",1
19750,1,"Hace bastantes anos que no se asfalta la Avenida de Andalucia, tapan agujeros despues de mucho protestar pero no asfaltan, sobre todo el tramo desde el H. 12 de Octubre hasta el cruce de Villaverde.",0
19778,1,Por favor !!,0
19778,2,Quiten el carril bici ABSURDO de la gran via de hortaleza .,0
19778,3,Los atascos que produce son monumentales .,0
19778,4,A parte de que no tiene sentido pues no tiene ningun enlace.,1
19786,1,"Aumentar el numero de plazas de gimnasia gratuita en centros publicos de mayores ya que hay muy pocos centros privados q organicen cursos para mayores y los que hay, son caros.",1
19789,1,"Esta muy bien el hecho de fomentar el reciclaje con campanas para concienciar, pero si no se obliga y a la vez se dan facilidades e incentivos no sirven de nada.",1
19802,1,"En el cruce de la calle Salvador del Mundo con la calle Eugenia de Montijo hay un punto negro de accidentes debido a la escasa visibilidad, un semaforo evitaria muchos choques y atropellos",1
19803,1,Proponemos una reforestacion en la M30 debido a que nos han talado toda la zona (como si estuviesemos para perder flora.),1
19846,1,Es un trozo de parque absolutamente inutil para el uso de ocio.,0
19846,2,"Solo lo usamos los duenos de perros, pero al no tener valla se crean situaciones tensas.",1
19846,3,Ya existen dos zonas grandes para ninos.,0
19849,1,La calle Illescas esta mal alumbrada.,0
19849,2,Por la manana y de noche cuando voy con mi coche hay que ir con sumo cuidado porque no se distingue si cruza alguien por los pasos de cebra.,1
19849,3,Mejor alumbrado.,0
19851,1,Los semaforos de Moratalaz podrian regularse mejor para agilizar el trafico.,0
19851,2,"Provocan muchos atascos debido a la exagerada duracion de sus tiempos, en unos casos, y defecto en otros.",1
19854,1,"Remodelar el parque de la calle Tinti y Milu , porque esta abandonado.",1
19854,2,"En verano crece la vegetacion en forma que se puede incendiar, No hay parque de perro y esta lleno de sus heces.",0
19864,1,Resuvolver a poner linea 83 domingos y festivos y volver horario anterior porque los sabados y domingos hay que que trabaja y se desplaza en esos dias,1
19883,1,"En la zona de San Lorenzo en Hortaleza en dias de diario es imposible aparcar debido a que las personas del area de oficinas de via de los poblados aparcan en la zona, dejando a los vecinos sin sitio.",1
19888,1,Aprovechar mas la pista de futbol poniendo canastas de baloncesto bajas ya que en el barrio no hay y/o construir pistas de baloncesto para nin@s.,1
19901,1,poner sobre la calzada siempre que se pueda y esta sea ancha el mayor numero de contenedores ya que por su tamano quita muchas plazas de aparcamiento publicas.,1
19904,1,Espacio amplio con diferentes servicios y bonitas vistas de Madrid pero no hay espacio para la cultura.,0
19904,2,Solicito SALAS de cine para que la gente de los barrios cercanos podamos ir sin coger coches.,0
19939,1,"Adelantar el horario del comienzo del servicio del Metro y del servicio de cercania de Renfe, porque los que vivimos en Madrid capital y trabajamos fuera no podemos compaginar los dos servicios",1
19948,1,"Un semaforo mal coordinado con los de la calle Gran via de hortaleza que hace que solo pueda pasar un coche cada vez que se abre, porque no caben mas si no entras en el carril bici",1
19978,1,"Existen a lo largo del parque, y hay algun columpio suelto para ninos grandes, pero en esta zona no hay un parque cercano para ninos mas pequenos.",0
19978,2,Tampoco lo hay cerca fuera de Madrid Rio.,0
19983,1,Instalacion de al menos una estacion de bicimad en la zona central de la Guindalera ya que todos los metros estan al menos a 10-15 min andando,1
20070,1,"Las nuevas farolas de ledes, si bien ahorran, son de un modelo erroneo, ya que al tener un haz de luz estrecho dejan amplias zonas a oscuras.",1
20077,1,"Sera imposible, pero la menos me desahogo.",1
20077,2,"Hasta las narices de ver a la gente dejar que su perro defeque donde quiera, aunque sea la puerta de una casa o un local o interrumpa el paso.",1
20133,1,Cada dia la via paralela al tren para salir de Las Tablas (1 solo carril) en sentido Sur se colapsa.,0
20133,2,El tunel situado en la rotonda de Puerto de Somport sin embargo se mantiene cerrado.,0
20134,1,Remodelacion de la plaza de Manuel Mateo debido a la situacion de degradacion que tiene desde hace anos con un mantenimiento deficiente y sin que se halla realizado ninguna mejora significativa.,1
20146,1,"Adosar a las marquesinas del Bus y entrada al metro , recoge colillas ya que los fumadores tiene el abito de tirarlas al suelo al tomar el transporte publico.",1
20153,1,"Aplicar nueva normativa para que se diluya con un poco de agua los orines de los perros, ya que cada vez son mas fuertes los olores y la suciedad debido a esto.",1
20158,1,Reduccion del trafico en el paseo Reina Cristina ya que es exagerado el numero de coches que pasan y el ruido que generan.,0
20169,1,El carril bici es la solucion a los problemas de contaminacion y movilidad pero no creen otro problema al delimitarlo con bandas sonoras: CONTAMINACION ACUSTICA.,0
20169,2,No nos busquemos mas enemigos.,0
20176,1,"Es necesario mas iluminacion en las calles entre Avenida Ciudad de Barcelona y Avenida del Mediterraneo porque por las noches hay muy poca iluminacion, como calle Granada, Juan de Urbieta, Abtao...",1
20221,1,Necesitamos en San Blas (poligono H y alrededores) mas plazas de aparcamiento ya que el barrio se ve colapsado debido al Wanda.,0
20221,2,"El unico parking municipal estan en Ciudad Pegaso, bastante lejos.",0
20240,1,"Mi propuesta es ... ya que se ve que para tapar los cientos de agujeros de la calzada no hay dinero pero para bombillas de navidad si , propongo que se tapen los agujeros con bombillas de navidad",1
20307,1,"Los PAU del Norte Sanchinarro Las Tablas estan mal comunicados por transporte publico, debido a ineficacia de metro ligero.",1
20307,2,Solucion ampliar trayecto autobuses a p. ej.,0
20307,3,Cuatro Caminos oN.,0
20307,4,Ministerios,0
20315,1,Igualar el horario del Cercanias de Aravaca al metro ya que este distrito no dispone de el.,1
20315,2,Si no es posible por lo menos ampliarlo hasta la 1 de la manana.,0
20316,1,"Igualar el horario del Cercanias al metro ya que los distritos como Majadahonda, Aravaca y las Rozas no disponen de el.",1
20316,2,Si no es posible por lo menos ampliarlo hasta la 1 de la manana.,0
20319,1,"Hola, yo vivo en San blas, y el otro dia ,tuve una caida en la calle , debido a que pise una hoja de los platanos de paseo del barrio,una de las miles que hay .",1
20319,2,Porque no se recogen?,0
20368,1,"Butarque y San Cristobal son dos barrios que apenas les unen unos pocos metros, pero este es impedido por las vias del tren.",1
20368,2,Existe un proyecto que permitiria unir ambos barrios y seria precioso.,0
20378,1,Los padres pagan profesores particulares.,0
20378,2,"Que se gestione ese dinero y esos profesores para que los ninos esten un par de horas mas en el colegio, pero que vayan a casa con las actividades hechas.",1
20381,1,Terminar con el habito y fea costumbre de tirar los cigarrillos al suelo de nuestras ciudades.,0
20381,2,Es un gesto generalizado y admitido pero no por ello util a la sociedad.,1
20382,1,"Mi propuesta consiste en abrir nuevamente al trafico el tunel de las Moreras en la Casa de Campo, pero exclusivamente a motos y vehiculos electricos y/o ecologicos.",0
20388,1,Apoyo el uso de la moto en lugar del coche pero es necesario que se creen parkings especificos fuera de las aceras.,1
20388,2,Ademas de ocupar las zonas de paso suponen un peligro para los ninos.,0
20391,1,"Necesitamos usar nuestras bicicletas, pero las roban.",1
20391,2,Habiliten zonas de parking para bicicletas en los parking publicos.,0
20405,1,Crear en los jardines De San Fernando una pista de futbol sala ya que cerca de la zona no hay ninguna pista publica.,1
20412,1,Cada vez somos mas los que reciclamos de forma desinteresada pero seriamos muchisimas personas mas si recuperamos el dinero que nos han cobrado por los envases.,1
20419,1,Me gustaria que el transporte fuese gratis para ninos de hasta 15 anos ya que tienen que ir acompanados de un adulto el gasto en transporte es muy alto para un adulto y un nino.,1
20447,1,Propongo que se mejoren estas lineas de autobuses porque es un caos tardan muchisimo de un autobus a otro sobre todo la linea 34 incluso aveces llevan tal descontrol que vienen tres seguidos.,1
20462,1,Hay que cambiar el tipo de alumbrado en las calles con arboles pues las aceras estan en penumbra!,1
20462,2,Opcion: existen tubos luminiscentes que se pueden poner en las fachadas.,0
20484,1,Nuevas lineas de autobus del pozo a Madrid sur.,0
20484,2,Muchos ninos van al otro lado de la via a estudiar y no hay posibilidad de coger bus porque no hay o para el eroski .,1
20484,3,ya deberia aver lo votar por ello,0
20501,1,Actualmente los abonos de cercanias caducan en 30 dias incluso aunque no se agoten todos los titulos.,0
20501,2,Esto es ridiculo y no fomenta el uso del transporte publico o la bicicleta.,0
20583,1,Auditar a la empresa jcdecaux o a la comunidad de Madrid que ha dado ese concierto ya que aproximadamente el 75 % de los paneles del metro estan sin publicidad,1
20608,1,"Hay una salida con poca visibilidad, donde los coches bajan muy rapido.",0
20608,2,Se han puesto espejos para mejorar la visibilidad pero no ayudan y parece que los roban porque al poco de instalarlos desaparece,1
20615,1,"En la Dehesa del Principe, debido al parking disuasorio existente, los vecinos no podemos aparcar.",0
20615,2,Es necesaria una solucion a la falta de plazas en la zona debido a la entrada de coches en Madrid,1
20629,1,"Quisiera proponer que hubiera mas Iluminacion, entorno al Centro de Mayores y Biblioteca de la C/ Arroyo Belincoso, ya que la acera de dicho Centro NO tiene Farolas.",1
20670,1,En los alrededores del Museo del Ferrocarril hay una zona en las que los trabajadores de Renfe tienen que aparcar las motos en la acera porque no hay un sitio reservado para ello habien sitio de sobra,1
20684,1,"Aumentar impuestos a locales y viviendas sin uso por mas de una decada procedentes de grandes corporaciones a las que no les importa tener cientos de pisos vacios, porque son elementos de especulacion",1
20690,1,Al hacer el tunel se podria ampliar las aceras porque actualmente no se puede pasear y dejar solo un carril por arriba para dar servicio a los autobuses y residentes.,1
20698,1,Traslado de los nuevos contenedores de reciclaje emplazados en Justicia/Centro.,0
20698,2,Concretamente los situados en Augusto Figueroa 27 que imposibilitan el paso de los peatones debido a la estrecha acera.,1
20706,1,"retomar los trabajos de remodelacion del parque de la cornisa, la cancha esta a media falta poco para terminar el trabajo y el proyecto es del ayuntamiento, pero lleva mas de un ano parado",0
20813,1,Podar los arboles entre la calle Arcos de Jalon y Av. de Guadalajara o instalar farolas bajas ya que los arboles han crecido tanto que cuando estan en primavera o verano por la noche apenas se ve,1
20821,1,La entrada al interior de Nuevos Ministerios en la parte al norte de la Castellana tiene dos entradas para peatones pero ninguna de las dos entradas es bastante grande para que una silla de ruedas.,1
20822,1,El Distrito de Arganzuela no dispone de un polideportivo aunque si tiene una piscina municipal las instalaciones son pequenas por lo que propongo reconvertir el Estadio,1
20839,1,"Queremos que nos arregle las aceras de las calles porque han sufrido muchos accidentes por deteriodo de las aceras y carreteras , de todo el barrio orcasur.",1
20841,1,Colocar arboles en la calle Santa Isabel ya que en el barrio practicamente no hay calles con arboles.,1
20865,1,"Establecer urgentemente un Plan para disminuir rapidamente el numero de vehiculos Diesel en Madrid, dado que es la causa principal de la contaminacion danina para la salud.",1
20866,1,"Existe un gran espacio de campo sin arboleda junto al antiguo cementerio de Carabanchel, en la calle Monsenor Oscar Romero, y debido a la escasez de aparcamiento en la zona, se deberia asfaltar.",1
20875,1,"Por un lado, limitar la potencia de las sirenas durante el dia, dentro de los limites que marca la ley.",0
20875,2,"Por otro, eliminar el uso de las sirenas durante la noche, ya que con las luces es suficiente.",1
20890,1,En necesario un replanteamiento de dicha avenida debido a su peligrosidad y falta de pasos de cebra y al menos 1 semaforo en el cruce con la Avenida de Barranquilla.,1
20896,1,"Es necesario arreglar todos los baches, desperfectos y grietas que existen en todas las aceras y calzadas de Madrid.",0
20896,2,"Es un peligro para todo el mundo, pero especialmente para la gente mayor.",1
20903,1,"Es muy necesario, ya que es una estacion de metro con mucha afluencia de personas.",1
20903,2,Ademas del flujo del barrio es la estacion mas cercana desde el Registro Civil de la calle Pradillo,0
20934,1,Linea Bus Express entre estaciones de metro cercanas a M40.,0
20934,2,Sin paradas intermedias.,0
20934,3,Como Linea 6 de Metro pero en superfie.,0
20934,4,Las lineas radiales actuales son muy lentas entre barrios.,0
20949,1,"Reabrir bajo las vias del tren, comunicacion entre Arganzuela y Retiro, en la calle Alberche, lo que daria una gran movilidad a dos zonas muy proximas fisicamente, pero muy separadas por mil vias.",0
20981,1,Asfaltar e iluminar el cinturon del Parque Aluche y subir el bordillo de los jardines del parque ya que cuando llueve cae la arena y el agua al paseo con el peligro que conlleva para las personas,1
21012,1,"Muchisimos alcorques o cajas en la base de los arboles representan un peligro para el viandante, pues sobresalen hierros en algunos casos y en otros se levanta la piedra que los bordea, con el consi",1
21015,1,Se trata de una reclamacion inicialmente aceptada pero no ejecutada por parte del ayuntamiento.,0
21015,2,Solicitamos su aplicacion segun las condiciones indicadas en marzo 2017,0
21042,1,Las calles y plazas del B de la Estrella necesitan con urgencia un incremento de iluminacion ya que los jardines ensombrecen y crean inseguridad al peaton.,1
21045,1,"Hace un ano hubo un intento de adecentas este area deportiva, pero no se la razon por la que no se ha hecho nada.",1
21045,2,Habria que hacer algo similar a lo hecho en las zonas de MALLORCA - AGASTIA y BATERIAS,0
21103,1,"El muralismo tiene un enorme potencial porque implica la construccion de valores como la ciudadania, el respeto por nuestro espacio y el compromiso del trabajo en equipo.",1
21105,1,"Crear una linea de autobus que enlazara Barajas con el barrio de Las Rosas en San Blas, estas dos zonas de Madrid estan bastante cerca, pero la comunicacion entre ellas es bastante mala.",0
21135,1,"Propongo crear una tasa a la venta de tabaco con el fin de poder financiar un servicio de limpieza especial de recogidas de colillas, ya que Madrid se ha convertido en un gran cenicero publico.",1
21171,1,"Es inaudito, pero el primer borrador de la Ordenanza de Movilidad Sostenible de Madrid prohibe circular en monopatin por calzadas, aceras, zonas peatonales y vias ciclistas.",1
21208,1,Descongestar esta salida sobretodo porque por las mananas se montan colas para la desviacion de 2 km que perjudica a toda la prolongacion,1
21222,1,"Estos 'inofensivos' munecos campan a sus anchas por las calles centrales, sobretodo Plaza Mayor , Puerta del Sol, pero la mayoria son mafias.",0
21249,1,El barrio de Valdemarin disfruta de amplias zonas verdes pero los vecinos no tienen donde deshacerse de los restos de poda,1
21261,1,"Las pistas multideportivas al aire libre, que existen en el barrio de Moratalaz, deberian tener un horario de cierre y apertura porque de madrugada juegan a football y no se puede dormir",1
21282,1,"Sustituir farolas de 12 m de altura por otras de tipo Fernandinas (4 m aproximadamente) en las dos calles pues la luz que genera las farolas de 12m, se mete por todas las ventanas sin dejar dormir.",1
21321,1,El cruce es bastante peligroso para los peatones ya que vienen coches de tres direcciones distintas.,1
21404,1,"Devolver el paseo de la direccion a los vecinos de tetuan, haciendo nuevas viviendas, si, pero no torres de 25 plantas que lo unico que benefician sera como siempre a los especuladores del ladrillo",0
21485,1,"Construccion de una instalacion de escalda junto al desnivel que hay tras el templo de Debod, en cual se estan cayendo los arboles debido a movimientos de tierra.",1
21510,1,"Iluminar este parque pequeno, pero muy acogedor que 'humaniza' la interseccion de la M-30 y la avda. de Ramon y Cajal",0
21523,1,Es necesario el acondicionamiento y reparacion de parques en la calle porque ni los ninos ni los padres podemos hacer uso .,1
21523,2,Seria necesario un lugar donde los ninos y jovenes se pudieran refrescar.,0
21560,1,"Creacion de un parking de residentes en la C/Belice o aledanos, en esa zona no existe ninguno y hay un gran problema de aparcamiento para residentes, pues toda la zona esta rodeada de oficinas",1
